1526,Eric Douglas,1.5,50,investments,Sweden

1528,Lee Jayhyun,1.5,58,food products entertainment,South Korea

1529,Leonard Schleifer,1.5,66,pharmaceuticals,United States

1530,Erik Paulsson,1.5,76,construction real estate,Sweden

1531,Mark Pincus,1.5,52,online games,United States

1532,Thomas Sandell,1.5,57,hedge funds,Sweden

1533,Nihat Ozdemir,1.4,68,diversified,Turkey

1533,Sezai Bacaksiz,1.4,69,diversified,Turkey

1535,Devendra Jain,1.4,89,chemicals,India

1536,Yuriy Kosiuk,1.4,50,agriculture,Ukraine

1537,Juan Maria Riberas Mera,1.4,50,steel,Spain

1538,Kommer Damen,1.4,74,shipbuilding,Netherlands

1539,Wang Xicheng,1.4,69,tires,China

1540,Kenny Troutt,1.4,70,telecom,United States

1541,Herb Chambers,1.4,76,car dealerships,United States

1542,Xie Zhikun,1.4,57,investments,China

1543,Sun Shoukuan,1.4,69,metals coal,China

1544,Alberto Alcocer,1.4,75,investments,Spain

1545,Khalifa Bin Butti Al Muhairi,1.4,39,hospitals investments,United Arab Emirates

1546,Zhao Tao,1.4,52,pharmaceuticals,Singapore

1547,Wu Shaoxun,1.4,62,wine,China

1548,Hu Baifan,1.4,56,pharmaceuticals,China

1549,Nan Cunhui,1.4,55,power equipment,China

1550,Jerry Reinsdorf,1.4,82,sports teams,United States

1551,Markus Persson,1.4,39,computer games,Sweden

1552,Li Yihai,1.4,55,pharmaceuticals,China

1553,Nicholas Pritzker II,1.4,74,hotels investments,United States

1554,Fayez Sarofim,1.4,89,money management,United States

1555,Pyotr Kondrashev,1.4,69,investments,Russia

1556,Pierre Karl Péladeau,1.4,56,media,Canada

1557,Kirill Shamalov,1.4,36,petrochemicals,Russia

1558,Eiichi Kuriwada,1.4,72,package delivery,Japan

1559,Gail Miller,1.4,74,basketball car dealers,United States

1560,Wang Changtian,1.4,53,TV movie production,China

1561,Youssef Mansour,1.4,73,diversified,Egypt

1562,Anatoly Lomakin,1.4,66,investments,Russia

1563,Yasuhiro Fukushima,1.4,71,video games,Japan

1564,Lei Jufang,1.4,65,pharmaceuticals,China

1565,Marcos Galperin,1.4,,ecommerce,Argentina

1566,Thomas Wu,1.4,68,finance,Taiwan

1567,Wilma Tisch,1.4,91,diversified,United States

1568,Andre Koo Sr Sr,1.4,51,financial services,Taiwan

1569,Chatri Sophonpanich & family,1.4,84,banking,Thailand

1570,Kutayba Alghanim,1.4,73,diversified,Kuwait

1571,Gavril Yushvaev,1.4,61,precious metals real estate,Russia

1572,Victor Pinchuk,1.4,57,steel pipes diversified,Ukraine

1573,Du Jiangtao,1.4,48,chemicals,China

1574,Gary Fegel,1.4,44,commodities investments,Switzerland

1575,Vito Rodriguez Rodriguez,1.4,79,processed milk,Peru

1576,Kostyantin Zhevago,1.4,44,mining,Ukraine

1577,John Edson,1.4,86,leisure craft,United States

1578,Liu Gexin,1.4,67,pharmaceuticals,China

1579,Dou Zhenggang,1.4,65,energy chemicals,China

1580,Sol Daurella,1.4,52,CocaCola,Spain

1581,Alexandra Andresen,1.4,22,investments,Norway

1581,Katharina Andresen,1.4,23,investments,Norway

1583,Lou Zhongfu,1.4,64,real estate,China

1584,PNC Menon,1.4,69,real estate,Oman

1585,Ilkka Herlin,1.4,59,elevators escalators,Finland

1586,Alan Gerry,1.4,89,cable television,United States

1586,Chris Wanstrath,1.4,33,collaborative software,United States

1586,John Armitage,1.4,58,hedge funds,Ireland

1586,Philippe Laffont,1.4,51,hedge fund,United States

1590,Gao Dekang & family,1.4,66,apparel,China

1591,Zhou Chengjian,1.4,53,fashion retail,China

1592,Karin Schick,1.4,,information technology,Germany

1593,Zhu Xingliang,1.4,59,construction,China

1594,Bassam Alghanim,1.4,67,diversified,Kuwait

1595,Michael Krasny,1.4,65,retail,United States

1596,Jonathan Tisch,1.4,64,insurance NFL team,United States

1597,Changpeng Zhao,1.4,,cryptocurrency,China

1598,Syed Mokhtar AlBukhary,1.4,66,engineering energy construction,Malaysia

1599,Hubertus Benteler,1.4,71,auto parts,Germany

1600,Brunello Cucinelli,1.4,65,fashion,Italy

1601,Peter Leibinger,1.4,51,machine tools,Germany

1601,Regine Leibinger,1.4,55,machine tools,Germany

1603,Anant Asavabhokhin & family,1.4,68,real estate,Thailand

1604,Li Hongxin,1.4,65,paper & related products,China

1605,Douglas Hsu,1.4,76,diversified,Taiwan

1606,Lirio Parisotto,1.4,64,investments,Brazil

1607,K Dinesh,1.4,64,software services,India

1608,Johannes Kaercher,1.4,67,vacuums cleaning products,Germany

1608,Susanne Zimmermann von Siefart ,1.4,61,vacuums home cleaning products,Germany

1610,Qiu Jianping,1.4,56,hand tools,China

1611,Zhang Xiaojuan,1.4,49,logistics,China

1612,Eugene Kaspersky,1.4,53,software,Russia

1613,Eduardo Cojuangco,1.4,83,food drinks,Philippines

1614,Cargill MacMillan III,1.4,58,Cargill,United States

1614,John MacMillan,1.4,69,Cargill,United States

1614,Martha MacMillan,1.4,67,Cargill,United States

1614,William MacMillan,1.4,64,Cargill,United States

1618,Luis Enrique Yarur Rey,1.4,67,banking,Chile

1619,Solomon Lew,1.4,73,retail,Australia

1620,Anurang Jain,1.4,56,auto parts,India

1621,Chang Pyungsoon,1.4,67,educational services,South Korea

1622,Li San Yim,1.4,68,construction equipment,China

1623,Thomas Meyer,1.4,59,apparel retailer,Switzerland

1624,Martha Ford,1.4,93,Ford Motor,United States

1625,Park Hyeonjoo,1.4,59,mutual funds,South Korea

1626,Ren Jianhua,1.4,62,kitchen appliances,China

1627,Cheung Yan,1.4,61,paper manufacturing,China

1628,Theodore Rachmat,1.4,74,diversified,Indonesia

1629,Xiao Chunhong,1.4,50,real estate,China

1630,Suna Kirac,1.4,77,diversified,Turkey

1631,Rodney Lewis,1.4,64,natural gas,United States

1632,Chen Liying,1.4,42,package delivery,China

1633,Huang Wen Tsai,1.4,65,real estate,China

1634,Vasily Anisimov,1.4,67,real estate,Russia

1635,Richard Hayne,1.4,71,Urban Outfitters,United States

1636,Lee Yin Yee,1.4,66,glass,China

1637,Chao Tenghsiung,1.4,74,real estate,Taiwan

1638,Donald Foss,1.4,74,auto loans,United States

1639,Jim Thompson,1.4,78,logistics,United States

1640,Edmund Ansin,1.4,82,television,United States

1641,Farkhad Akhmedov,1.4,63,investments,Russia

1642,Mori Arkin,1.4,66,pharmaceuticals,Israel

1643,Asok Kumar Hiranandani,1.4,63,real estate,Singapore

1644,Arkady Volozh,1.4,54,search engine,Russia

1645,Allan Wong,1.4,68,electronics,Hong Kong

1646,Alan Howard,1.4,55,hedge funds,United Kingdom

1647,Bruce Flatt,1.4,53,money management,Canada

1648,Nobutada Saji,1.4,72,beverages,Japan

1649,Lam Lung On,1.3,54,real estate,China

1650,Mary & Douglas Perkins,1.3,,retail,United Kingdom

1651,Steve Case,1.3,60,AOL,United States

1652,Wu Lanlan,1.3,44,packaging,China

1653,Yuri Shefler,1.3,51,alcohol,Russia

1654,Saket Burman,1.3,41,consumer goods,United Kingdom

1655,Jasminder Singh,1.3,67,hotels,United Kingdom

1656,Richard Yuengling Jr,1.3,75,beer,United States

1657,Henry Cheng,1.3,71,property,Hong Kong

1658,Martua Sitorus,1.3,58,palm oil,Indonesia

1659,Ayman Hariri,1.3,40,construction investments,Lebanon

1660,David Penaloza Alanis,1.3,44,toll roads,Mexico

1661,Yang Erzhu,1.3,67,real estate,China

1662,Jean Burelle,1.3,79,automotive systems,France

1662,Laurent Burelle,1.3,69,automotive systems,France

1664,Wong Kwong Yu,1.3,49,retail,China

1665,David Einhorn,1.3,49,hedge funds,United States

1666,Sidney Kimmel,1.3,90,retail,United States

1667,Ruan Shuilong,1.3,82,chemicals,China

1668,Jamie Dimon,1.3,62,banking,United States

1669,Dominique Desseigne,1.3,74,casinos,France

1670,Wang Yanqing,1.3,52,electrical equipment,China

1671,Thongma Vijitpongpun,1.3,60,real estate,Thailand

1672,Rufino Vigil Gonzalez,1.3,70,steel,Mexico

1673,Li Xuhui,1.3,50,soy sauce maker,China

1674,Maria Del Pino y CalvoSotelo,1.3,62,construction,Spain

1675,Kong Jian Min,1.3,50,real estate,China

1676,Beda Diethelm,1.3,77,hearing aids,Switzerland

1677,Alberto Roemmers,1.3,91,pharmaceuticals,Argentina

1678,Gerry Harvey,1.3,79,retail,Australia

1679,Kevin Systrom,1.3,34,Instagram,United States

1680,Tobi Lutke,1.3,38,ecommerce,Canada

1681,Shi Yuzhu,1.3,56,online games investments,China

1682,Li Guoqiang,1.3,54,auto dealerships,China

1683,Gary Magness,1.3,64,cable TV investments,United States

1684,Albert Yeung,1.3,75,real estate retail,Hong Kong

1685,Manny Stul,1.3,69,toys,Australia

1686,Wu Guangming,1.3,56,medical equipment,China

1687,Dmitry Pumpyansky,1.3,54,steel pipes,Russia

1688,Fu Guangming,1.3,65,poultry,China

1689,Liu Ming Chung,1.3,55,paper manufacturing,Brazil

1690,Chey Kiwon,1.3,54,computer services telecom,South Korea

1691,Irwin Jacobs,1.3,84,semiconductors,United States

1692,Lily Safra,1.3,80,banking,Monaco

1693,Fatih Ozmen,1.3,60,aerospace,United States

1694,Sue Gross,1.3,68,,United States

1695,Marc Andreessen,1.3,47,venture capital investing,United States

1696,Lim Wee Chai,1.3,60,rubber gloves,Malaysia

1697,Alexander Karp,1.3,51,software firm,United States

1697,Eren Ozmen,1.3,60,aerospace,United States

1697,Henry Davis,1.3,67,beef processing,United States

1700,Joy Alukkas,1.3,62,jewelry,India

1701,Tian Ming,1.3,64,measuring instruments,China

1702,Ilona Herlin,1.3,53,elevators escalators,Finland

1703,Raghuvinder Kataria,1.3,69,diversified,United Kingdom

1704,Hur Youngin,1.3,69,bakeries fast food,South Korea

1705,Richard Desmond,1.3,66,publishing,United Kingdom

1706,Alexander Rovt,1.3,66,fertilizer real estate,United States

1707,Elisabeth Badinter & family,1.3,74,advertising,France

1708,John Hancock,1.3,42,trust fund,Australia

1709,Alberto Prada,1.3,,luxury goods,Italy

1709,Marina Prada,1.3,,luxury goods,Italy

1711,He Qiaonv,1.3,52,landscape architecture,China

1712,Torsten Toeller,1.3,52,pet food,Germany

1713,Darwin Deason,1.3,78,Xerox,United States

1714,Chen Jinshi,1.3,55,construction real estate,China

1715,Liu Kochen,1.3,64,Manufacturing,Taiwan

1716,Ginia Rinehart,1.3,32,trust fund,Australia

1717,Lu Di,1.3,,drones,China

1718,Zhang Daocai,1.3,68,valves,China

1719,Bob Ell,1.3,73,real estate,Australia

1720,Airat Shaimiev,1.3,56,refinery chemicals,Russia

1721,Lin Jianhua,1.3,56,solar panel components,China

1722,Ronald Joyce,1.3,87,coffee chain,Canada

1723,Tarang Jain,1.3,56,auto components,India

1724,George Marcus,1.3,77,real estate,United States

1725,Miguel Krigsner,1.3,68,cosmetics,Brazil

1726,Ivan Chrenko,1.3,51,real estate,Slovakia

1727,Chung Mongjoon,1.3,66,shipbuilding industrial machines,South Korea

1728,Zhou Zongwen,1.3,61,jewelry,China

1729,Onsi Sawiris,1.3,88,construction telecom,Egypt

1730,Bianca Rinehart,1.3,41,trust fund,Australia

1730,Hope Welker,1.3,33,trust fund,Australia

1732,Leonid Boguslavsky,1.3,67,venture capital,Russia

1733,Hideyuki Busujima,1.3,66,pachinko machines,Japan

1734,Fahd Hariri,1.3,37,construction investments,Lebanon

1735,Mitchell Jacobson,1.3,67,industrial equipment,United States

1736,Jerzy Starak,1.3,70,pharmaceuticals,Poland

1737,Fernando Roig,1.3,71,supermarkets,Spain

1738,Jacky Xu,1.3,46,apparel,St Kitts and Nevis

1739,Zhou Yongli,1.3,63,conglomerate,China

1740,William Li,1.3,43,automobiles,China

1741,Isak Andic,1.3,64,fashion retail,Spain

1742,Alfredo Harp Helu,1.3,74,banking,Mexico

1743,Nigel Austin,1.3,48,retailing,Australia

1744,Nicola LeibingerKammueller,1.3,58,manufacturing,Germany

1745,Hoi Kin Hong,1.3,66,real estate,Macau

1746,Fritz Draexlmaier,1.3,,auto parts,Germany

1747,Liang Guangwei,1.3,55,conglomerate,China

1748,Amit Burman,1.3,49,consumer goods,India

1749,Vardis Vardinoyannis,1.3,85,oil and gas,Greece

1750,Susumu Fujita,1.3,45,internet media,Japan

1751,Pavel Tykac,1.3,54,coal mines,Czech Republic

1752,David Kabiller,1.3,55,investment management,United States

1752,John Liew,1.3,51,money management,United States

1752,Tom PrestonWerner,1.3,38,collaborative software,United States

1755,Archie Hwang,1.2,,semiconductors,Taiwan

1756,Wan Long,1.2,78,food,China

1757,Shum Chiu Hung,1.2,48,real estate,China

1758,Bhadresh Shah,1.2,67,engineering,India

1759,Ahmet Calik,1.2,60,energy banking construction,Turkey

1760,Jonathan Harmsworth,1.2,50,publishing,United Kingdom

1761,Terence (Terry) Matthews,1.2,75,telecom,Canada

1762,Shao Qinxiang,1.2,64,diversified,China

1763,Stelios HajiIoannou,1.2,51,EasyJet,Cyprus

1764,Alice Schwartz,1.2,92,biotech,United States

1765,Jiang Xuefei,1.2,48,printed circuit boards,China

1766,Subhash Runwal,1.2,75,real estate,India

1767,SD Shibulal,1.2,63,software services,India

1768,Henadiy Boholyubov,1.2,56,banking investments,Ukraine

1769,Len Ainsworth,1.2,95,betting machines,Australia

1770,Huang Hongyun,1.2,52,real estate,China

1771,B Wayne Hughes Jr,1.2,57,storage facilities,United States

1772,Madeleine Olsson Ericksson,1.2,73,diversified,Sweden

1773,Zhang Wanzhen,1.2,68,electronic components,China

1774,Shoji Uehara,1.2,90,pharmaceuticals,Japan

1775,Brett Blundy,1.2,58,retail agribusiness,Australia

1776,Kerr Neilson,1.2,68,investment,Australia

1777,Robert Coyiuto Jr,1.2,65,power,Philippines

1778,Donald Friese,1.2,78,manufacturing,United States

1779,Jose Llado FernandezUrrutia,1.2,84,construction,Spain

1780,Bill Adderley & family,1.2,70,home furnishings,United Kingdom

1781,Dan Gertler,1.2,44,mining,Israel

1782,Radhe Shyam Agarwal,1.2,73,consumer goods,India

1782,Radhe Shyam Goenka,1.2,72,consumer goods,India

1784,Jose Isaac Peres,1.2,78,shopping malls,Brazil

1785,Wu Xu,1.2,55,real estate,St Kitts and Nevis

1786,Kenneth Tuchman,1.2,58,outsourcing,United States

1787,Tomasz Biernacki,1.2,45,supermarkets,Poland

1788,Gleb Fetisov,1.2,52,investments,Russia

1789,TS Kalyanaraman,1.2,71,jewelry,India

1790,Ni Zugen,1.2,61,appliances,China

1791,Jerry Moyes,1.2,74,transportation,United States

1792,Hu Keqin,1.2,60,chemicals,China

1793,Thomas James,1.2,76,finance,United States

1794,Radik Shaimiev,1.2,53,refinery chemicals,Russia

1795,Harindarpal Banga,1.2,68,commodities,India

1796,Sun Yinhuan,1.2,68,real estate,China

1797,J Hyatt Brown,1.2,81,insurance,United States

1798,Anton Rabie,1.2,46,toys,Canada

1798,Ronnen Harary,1.2,46,toys,Canada

1800,Koh Wee Meng,1.2,55,real estate hotels,Singapore

1801,Guy Laliberté,1.2,58,Cirque du Soleil,Canada

1802,Zhang Yubai,1.2,54,wine,China

1803,Tran Dinh Long,1.2,57,steel heavy industry,Vietnam

1804,K Rai Sahi,1.2,72,real estate,Canada

1805,Fuat Tosyali,1.2,55,steel,Turkey

1806,Cheng Wei,1.2,35,ridehailing service,China

1806,Thomas Bailey,1.2,81,money management,United States

1808,Yan Yude,1.2,57,private schools,China

1809,Zhang Xuanning,1.2,48,retail,China

1810,Eddy Kusnadi Sariaatmadja,1.2,65,media tech,Indonesia

1811,Albert Shigaboutdinov,1.2,65,refinery chemicals,Russia

1812,Charles Dunstone,1.2,54,mobile phones,United Kingdom

1813,J Christopher Flowers,1.2,60,investments,United States

1814,Thomas Tull,1.2,48,movies,United States

1815,Rustem Sulteev,1.2,64,refinery chemicals,Russia

1816,Ivar Tollefsen,1.2,57,Real estate,Norway

1817,Elena Baturina,1.2,55,investments real estate,Russia

1818,Banthoon Lamsam & family,1.2,65,banking,Thailand

1819,James Duff,1.2,57,tires diversified,United States

1819,Thomas Duff,1.2,61,tires diversified,United States

1821,Polys HajiIoannou,1.2,58,EasyJet,Cyprus

1822,John Martin,1.2,67,pharmaceuticals,United States

1823,Henry Engelhardt,1.2,60,insurance,United States

1824,Liu Zhiqiang,1.2,53,conglomerate,China

1825,Wang Jianfeng,1.2,48,auto parts,China

1826,Mohammed Ibrahim,1.2,72,communications,United Kingdom

1827,Yu Yunxin,1.2,56,costume jewelry,China

1828,Bruce Cheng,1.2,82,electronics,Taiwan

1829,Gao Tianguo,1.2,67,real estate finance,China

1830,Sun Qinghuan,1.2,45,lighting,China

1831,Ni Zhaoxing,1.2,62,real estate,China

1832,Rajju Shroff,1.2,84,agrochemicals,India

1833,Helga Kellerhals,1.2,78,electronics retailer,Germany

1834,Norbert Dentressangle,1.2,64,transport logistics,France

1835,Zadik Bino,1.2,74,banking oil,Israel

1836,Mahendra Prasad,1.2,78,pharmaceuticals,India

1837,Lo Siutong,1.2,88,real estate hotels,Hong Kong

1838,Su Weizhong,1.2,50,oil fertilizers,China

1839,Fawzi AlKharafi,1.2,,diversified,Kuwait

1839,Mohannad AlKharafi,1.2,,diversified,Kuwait

1841,Jorge Rodriguez Rodriguez,1.2,72,processed milk,Peru

1842,Chen Dejun,1.2,48,package delivery,China

1843,Eduardo Hochschild,1.2,54,mining,Peru

1844,Francois Feuillet,1.2,69,motorhomes RVs,France

1845,Chung Yongjin,1.2,50,retail,South Korea

1846,Turgay Ciner,1.2,62,diversified,Turkey

1847,Francis Holder,1.2,77,bakeries,France

1848,Chen Tianqiao,1.2,45,online games,China

1849,Jayshree Ullal,1.2,57,computer networking,United States

1850,Dariusz Milek,1.2,50,real estate retail,Poland

1851,D Leopoldo Del Pino y CalvoSotelo,1.1,56,construction,Spain

1852,Li Tan,1.1,53,pharmaceuticals,China

1853,Chad Richison,1.1,48,payroll processing,United States

1854,Xiao Wenge,1.1,51,entertainment,China

1855,Kentaro Ogawa,1.1,70,restaurants,Japan

1856,Ye Cheng,1.1,56,conglomerate,China

1857,Konstantin Nikolaev,1.1,47,ports railway transport,Russia

1857,Nikita Mishin,1.1,47,ports railway transport,Russia

1859,Ion Tiriac,1.1,79,banking insurance,Romania

1860,Wu Jianshu,1.1,54,auto parts,Hong Kong

1861,Boris Rotenberg,1.1,61,construction pipes chemicals,Russia

1862,Mehmet Nazif Gunal,1.1,70,tourism construction,Turkey

1863,Liu Jiang,1.1,50,gas,China

1864,Wu Kaiting,1.1,48,electronics,Hong Kong

1865,Andrei Kosogov,1.1,57,oil banking telecom,Russia

1866,Yao Jinbo,1.1,42,online marketplace,China

1867,Ron Sim,1.1,59,retail,Singapore

1868,Cho Jungho,1.1,60,finance,South Korea

1869,Chris Sacca,1.1,43,venture capital investing,United States

1870,Sandor Csanyi,1.1,65,finance real estate,Hungary

1871,Balkrishan Goenka,1.1,52,textiles,India

1872,Andrei Filatov,1.1,46,ports railway transport,Russia

1873,Antonio Luiz Seabra,1.1,75,cosmetics,Brazil

1874,Jose Maria Aristrain,1.1,55,Steel,Spain

1875,Andrea ReimannCiardelli,1.1,61,consumer goods,United States

1876,Ou Zonghong,1.1,48,real estate,China

1877,Terry Snow,1.1,74,airports real estate,Australia

1878,Dang Yanbao,1.1,45,coal,China

1879,Dong Fan,1.1,48,medical devices,China

1880,Paul Fireman,1.1,74,Reebok,United States

1881,Zhang Zhangsun,1.1,61,real estate,China

1882,Mark Dixon,1.1,59,office real estate,United Kingdom

1883,Richard Kayne,1.1,72,investments,United States

1884,Ihor Kolomoyskyy,1.1,55,banking investments,Ukraine

1885,Xiu Laigui,1.1,64,pharmaceuticals,China

1886,Liang Jiankun,1.1,57,cobalt mining,China

1887,Liu Xuejing,1.1,67,copper poultry,China

1888,Randolph Lerner,1.1,56,banking credit cards,United States

1889,Shin Dongguk,1.1,68,Pharmaceuticals,South Korea

1890,Tsai MingKai,1.1,68,semiconductors,Taiwan

1891,Li Jiaquan,1.1,55,chemicals,China

1892,Nancy Lerner,1.1,58,banking credit cards,United States

1893,Zhu Wenchen,1.1,52,pharmaceuticals,China

1894,Andrei Rappoport,1.1,55,investments,Russia

1895,Zhuang Kuilong,1.1,56,polyester,China

1896,Yang Tingdong,1.1,58,brewery,China

1897,William Macaulay,1.1,73,energy investments,United States

1898,Roberto Ongpin,1.1,81,diversified,Philippines

1899,Louise Lindh,1.1,38,investments,Sweden

1900,Soichiro Fukutake,1.1,72,education,Japan

1901,Zhou Bajin,1.1,83,auto parts,China

1902,Michael Steinhardt,1.1,77,hedge funds,United States

1903,Mi Enhua,1.1,60,retail,China

1904,Niranjan Hiranandani,1.1,68,real estate,India

1905,Phongthep Chiaravanont,1.1,66,diversified,Thailand

1906,Philip Day,1.1,53,clothing retail,United Kingdom

1907,Andrea Della Valle,1.1,53,shoes,Italy

1908,John Kapoor,1.1,75,healthcare,United States

1909,Xue Hua,1.1,48,Agribusiness,China

1910,Norma Lerner,1.1,82,banking,United States

1911,Sefik Yilmaz Dizdar,1.1,80,fashion retail,Turkey

1912,Wang Qunbin,1.1,48,conglomerate,China

1913,Jim Koch,1.1,69,beer,United States

1914,Kim Namjung,1.1,45,food,South Korea

1915,Ayhan Tosyali,1.1,54,steel,Turkey

1915,Fatih Tosyali,1.1,52,steel,Turkey

1917,Gordon Wu,1.1,83,real estate,Hong Kong

1918,Katarina Martinson,1.1,37,investments,Sweden

1919,Jonathan Lu,1.1,49,ecommerce,China

1920,Zan Shengda,1.1,55,diversified,China

1921,Bryan Sheffield,1.1,40,oil & gas,United States

1922,Simon Nixon,1.1,51,price comparison website,United Kingdom

1923,Kagemasa Kozuki,1.1,77,video games,Japan

1924,Lo Ka Shui,1.1,71,real estate,Hong Kong

1925,Yupa Chiaravanond,1.1,,diversified,Thailand

1926,Prathip Chiravanond,1.1,,diversified,Thailand

1927,John Van Lieshout,1.1,72,real estate,Australia

1928,Hamdi Akin,1.1,63,diversified,Turkey

1929,Gudrun Heine,1.1,63,medical devices,Germany

1929,Sybill Storz,1.1,81,medical devices,Germany

1931,William Ackman,1.1,52,hedge funds,United States

1932,Lee Haejin,1.1,51,Internet,South Korea

1933,Markus Blocher,1.1,47,chemicals,Switzerland

1934,Dieter Schnabel,1.1,72,chemicals,Germany

1935,Stefan Pierer,1.1,61,automotive,Austria

1936,Rit Thirakomen,1.1,67,restaurants,Thailand

1937,Stephen Smith,1.1,67,finance and investments,Canada

1938,Li Zongsong,1.1,51,pharmaceuticals,China

1939,Michael Price,1.1,66,investments,United States

1940,Li Yong,1.1,41,chemicals,China

1941,Gretel Packer,1.1,52,casinos,Australia

1942,Frank Laukien,1.1,58,scientific equipment,United States

1943,Judith Neilson,1.1,72,investments,Australia

1944,Wu Daohong,1.1,52,energy services,China

1945,Yang Shaopeng,1.1,60,Shipping,China

1946,Masayuki Ishihara,1.1,69,pachinko machines,Japan

1947,Zhuo Jun,1.1,52,printed circuit boards,Hong Kong

1948,Gustavo Cisneros,1.1,73,media,Venezuela

1949,Wang Muqing,1.1,67,auto distribution,China

1950,Xu Qiming,1.1,55,food art,China

1951,Wen Yibo,1.1,53,wastewater treatment,China

1952,Hemendra Kothari,1.1,72,Financial Services,India

1953,Clelia HajiIoannou,1.1,47,EasyJet,Cyprus

1954,Julia Stoschek,1.1,43,auto parts,Germany

1954,Maximilian Stoschek,1.1,,auto parts,Germany

1956,Thomas Flohr,1.1,48,VistaJet,Switzerland

1957,Manas Chiaravanond,1.1,,diversified,Thailand

1958,Gao Yunfeng,1.1,51,industrial lasers,China

1959,Shin Dongbin,1.1,63,retail,South Korea

1960,Chen Xiaoying,1.1,42,package delivery,China

1961,Wang Yaohai,1.1,51,lighting,China

1962,Alexander Samwer,1.1,43,tech investments,Germany

1962,Marc Samwer,1.1,47,tech investments,Germany

1962,Oliver Samwer,1.1,45,tech investments,Germany

1965,Liu Zhendong,1.1,47,industrial parks,China

1966,Wang Jian,1.1,64,healthcare services,China

1967,Liora Ofer,1.1,64,investments,Israel

1968,Hong Seokjoh,1.1,65,convenience stores,South Korea

1969,Murat Vargi,1.1,70,telecom,Turkey

1970,Niti Osathanugrah,1.1,44,investments,Thailand

1971,Jack Cockwell,1.1,77,Real Estate Private Equity,Canada

1972,Wong Hong King,1.1,56,real estate,China

1973,Liu Hanyuan,1.1,54,agribusiness,China

1974,Igor Rotenberg,1.1,45,construction real estate,Russia

1975,Yuri Kovalchuk,1.1,67,banking insurance media,Russia

1976,You Xiaoping,1.1,60,chemicals spandex,China

1977,Neil Shen,1.1,50,venture capital,Hong Kong

1978,Huang Xiaofen,1.1,56,printed circuit boards,China

1979,Morris Chang,1.1,87,semiconductors,Taiwan

1980,Shin Dongjoo,1.1,64,retail,South Korea

1981,Jin Huiming,1.1,65,real estate,China

1982,Wang Miaotong,1.1,61,auto parts,China

1983,Theodore Leonsis,1.1,62,sports teams,United States

1984,Koo Bonsik,1.1,60,electronics/household products,South Korea

1985,Igor Rybakov,1.1,46,building materials,Russia

1986,Michel Chalhoub,1,87,retail,France

1987,Anastasia Soare,1,60,cosmetics,United States

1988,John Goff,1,63,real estate,United States

1989,Lee Joonho,1,54,online games,South Korea

1990,Lev Leviev,1,62,diamonds,Israel

1991,Sergei Kolesnikov,1,46,building materials,Russia

1992,Evan Sharp,1,35,Pinterest,United States

1993,Lowell Milken,1,69,investments,United States

1994,Michael Kim,1,55,Investment,South Korea

1995,Sandy Weill,1,85,Citigroup,United States

1996,Zakhar Smushkin,1,56,pulp and paper diversified,Russia

1997,Robert Friedland,1,68,mining,United States

1998,Jeffrey Cheah,1,73,property,Malaysia

1999,Alberto Palatchi,1,69,wedding dresses,Spain

2000,Boris Zingarevich,1,59,pulp and paper diversified,Russia

2001,V Prem Watsa,1,68,insurance investments,Canada

2002,Liang Feng,1,49,manufacturing,China

2003,Mehmet Aydinlar,1,62,hospitals,Turkey

2004,Edward Lampert,1,56,Sears,United States

2005,Wen Pengcheng,1,56,agribusiness,China

2006,Zhou Yaoting,1,75,apparel real estate,China

2007,Frank Otto,1,61,retail,Germany

2008,Vadim Novinsky,1,55,steel,Ukraine

2009,Wang Zhenghua,1,74,budget airline,China

2010,James Truchard,1,75,software,United States

2011,Alan Rydge,1,66,entertainment,Australia

2012,Ajay Kalsi,1,57,oil & gas,India

2013,Jenny Lindén Urnes,1,47,powdered metal,Sweden

2014,Zhang Guiping,1,67,real estate,China

2015,Ray Irani,1,83,Oil,United States

2016,Frederic Luddy,1,63,software,United States

2017,Chirayu Amin,1,71,pharmaceuticals,India

2018,Steven Roth,1,76,real estate,United States

2019,Li Guangyu,1,54,education,China

2020,Axel Stawski,1,67,real estate,United States

2021,Donald Horton,1,68,homebuilding,United States

2022,Ziyavudin Magomedov,1,50,port gas,Russia

2023,David Xueling Li,1,45,live streaming service,China

2024,Lee Sanghyuk,1,47,investments,South Korea

